,mean_displacement,SEM,STD,data_set,location,time
11,25.07183908045977,0.21433636865728767,6.43009105971863,190314,In Bone,1.8333333333333333
12,26.364942528735643,0.2323033591275468,6.969100773826404,190314,In Bone,2.0
13,27.801724137931036,0.2575682838891347,7.727048516674043,190314,In Bone,2.1666666666666665
14,29.114420062695928,0.2723628293595502,8.170884880786506,190314,In Bone,2.3333333333333335
15,30.42711598746082,0.2884779789404132,8.654339368212396,190314,In Bone,2.5
16,31.13852556480381,0.3136152122642432,9.094841155663053,190314,In Bone,2.6666666666666665
17,32.85507595852424,0.3880171294708056,10.088445366240947,190314,In Bone,2.8333333333333335
18,34.000482276344336,0.4031473600086026,10.481831360223667,190314,In Bone,3.0
19,35.123281890523266,0.42613034248037096,11.079388904489646,190314,In Bone,3.1666666666666665
20,36.13304798649626,0.4337330687842171,11.277059788389645,190314,In Bone,3.3333333333333335
21,37.52351097178683,0.4520802244278086,11.302005610695215,190314,In Bone,3.5
22,38.3685997910136,0.5112682269722161,12.270437447333185,190314,In Bone,3.6666666666666665
23,39.16046238244513,0.5225102171096662,12.540245210631989,190314,In Bone,3.8333333333333335
24,39.94416144200626,0.5392532008388149,12.942076820131554,190314,In Bone,4.0
25,40.71153343782654,0.5481330873391884,13.155194096140525,190314,In Bone,4.166666666666667
26,41.22938530734633,0.597533929687932,13.743280382822435,190314,In Bone,4.333333333333333
27,41.116211374832055,0.6889007113528448,14.466914938409744,190314,In Bone,4.5
28,41.601358411703245,0.7009731806285613,14.720436793199788,190314,In Bone,4.666666666666667
29,42.33840871771907,0.7179371833478498,15.076680850304847,190314,In Bone,4.833333333333333
30,43.19674578295268,0.7188240950729444,15.095305996531833,190314,In Bone,5.0
31,43.61658456486044,0.7236278570728002,15.196184998528805,190314,In Bone,5.166666666666667
32,43.90580683684133,0.7283007550433384,15.294315855910106,190314,In Bone,5.333333333333333
33,44.22301836094939,0.7390420268796986,15.519882564473667,190314,In Bone,5.5
34,44.80146290491118,0.7640492339727141,16.045033913426995,190314,In Bone,5.666666666666667
35,45.183982683982684,0.7830190053742045,16.443399112858295,190314,In Bone,5.833333333333333
36,45.56650246305419,0.8012397163233455,16.826034042790255,190314,In Bone,6.0
0,0.0,0.0,0.0,200120,In Bone,0.0
1,0.24490595611285276,0.030749002361953368,0.7379760566868809,200120,In Bone,0.16666666666666666
2,1.4775992685475443,0.06500905502769345,1.560217320664643,200120,In Bone,0.3333333333333333
3,2.89805381400209,0.07381036648004027,1.7714487955209666,200120,In Bone,0.5
4,5.045062695924765,0.07752669439501117,1.8606406654802683,200120,In Bone,0.6666666666666666
5,6.596133751306166,0.0753992021644103,1.8095808519458476,200120,In Bone,0.8333333333333334
6,9.273772204806688,0.09240991472802884,2.217837953472692,200120,In Bone,1.0
