,Video,Location,Time1,Time2,X0,Y0,Velocity
275,3,Further In Bone,0,24,123.8244514106583,718.2601880877743,5.656638414916001
276,3,Further In Bone,0,24,115.39968652037618,694.7492163009405,6.450099468985406
277,4,Bone Front,0,24,621.3380569559885,40.423309261025565,19.39073370343151
278,4,Bone Front,0,24,604.5328609710677,68.58336739791979,21.282568101364497
279,4,Bone Front,0,24,600.8993050824363,90.15760548666938,18.689444287781466
280,4,Bone Front,0,24,571.3766634873052,134.44156787936592,15.639338994039955
281,4,Bone Front,0,24,599.5367216241995,165.32679293273378,16.094290448200944
282,4,Bone Front,0,24,680.3833401462506,128.08284507426077,10.595522382359617
283,4,Bone Front,0,24,695.598855429895,184.17586410500974,13.9669420190625
284,4,Bone Front,0,24,575.2373166189761,193.486851069628,20.03521908388013
285,4,Bone Front,0,24,609.0748058318571,238.2250079484035,16.113105524235753
286,4,Bone Front,0,24,587.2734705000681,315.6651678248626,27.347602657324657
287,4,Bone Front,0,24,603.1702775128309,294.54512422219193,15.257508457301752
288,4,Bone Front,0,24,651.087795794159,344.05232320479627,17.844302252484347
289,4,Bone Front,0,24,599.9909161102784,386.0653131670981,12.837147493522066
290,4,Bone Front,0,24,706.9537175818684,336.7852114275332,16.360658165447628
291,4,Bone Front,0,24,621.7922514420675,415.1337602761502,18.519654855208874
292,4,Bone Front,0,24,614.5251396648044,440.34155425353134,17.54362949221752
293,4,Bone Front,0,24,643.5935867738565,461.9157923422809,18.64705543795638
294,4,Bone Front,0,24,573.6476359176999,466.6848344461098,13.967057409712897
295,4,Bone Front,0,24,611.1186810192123,483.0358359449516,15.963175519634802
296,4,Bone Front,0,24,644.274878502975,462.36998682835986,18.355319934967536
297,4,Bone Front,0,24,587.9547622291865,488.2590725348594,18.76036634537257
298,4,Bone Front,0,24,611.5728755052913,480.31066902847795,22.040501126189028
299,4,Bone Front,0,24,597.2657491938047,501.6578098741881,17.51337953403116
300,4,Bone Front,0,24,568.878593813871,513.6939637552799,15.597133881721192
301,4,Bone Front,0,24,608.3935141027388,550.9379116137529,17.928460780679607
302,4,Bone Front,0,24,598.6283326520415,573.4205386746604,20.61188986865141
303,4,Bone Front,0,24,540.4914384339373,637.4619612117908,23.105470483177353
304,4,Bone Front,0,24,627.0154880319752,626.1070990598173,17.77044996139421
305,4,Bone Front,0,24,541.8540218921742,636.3264749965934,22.9637875461651
306,4,Bone Front,0,24,548.8940364263977,562.2927737657265,17.322864715719867
307,4,Bone Front,0,24,651.7690875232774,519.1442975882272,17.3131862010855
308,4,Bone Front,0,24,624.517418358541,508.69782440841163,17.877778818254118
309,4,Bone Front,0,24,693.5549802425398,302.4935277285733,16.552413745189227
310,4,Bone Front,0,24,642.2310033156197,311.1232229640732,23.02126544746094
311,4,Bone Front,0,24,625.1987100876595,329.29100240723074,19.612217046735083
312,4,Bone Front,0,24,671.7536449107507,206.20429667983828,15.71089929108548
313,4,Bone Front,0,24,608.3935141027388,205.2959077076804,14.751928211779166
314,4,In Bone,0,24,382.20466003542714,29.52264159513103,14.32738850307473
315,4,In Bone,0,24,395.1492028886769,83.57178543852477,13.344982597019527
